Timestamp | Device_ID | Temperature (Celsius) | Status
2026-09-22 05:09:26 | WARD_B_TEMP_03 | 36.7 | NORMAL
2026-09-22 05:09:26 | WARD_B_TEMP_04 | 38.5 | CRITICAL
2026-09-22 05:09:26 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-09-22 05:09:27 | WARD_B_TEMP_01 | 37.3 | NORMAL
2026-09-22 05:09:27 | WARD_B_TEMP_02 | 35.3 | CRITICAL
2026-09-22 05:09:27 | WARD_B_TEMP_03 | 38.1 | CRITICAL
2026-09-22 05:09:27 | WARD_B_TEMP_04 | 36.5 | NORMAL
2026-09-22 05:09:27 | WARD_B_TEMP_05 | 39.1 | CRITICAL
2026-09-22 05:09:28 | WARD_B_TEMP_01 | 40.4 | CRITICAL
2026-09-22 05:09:28 | WARD_B_TEMP_02 | 39.3 | CRITICAL
2026-09-22 05:09:28 | WARD_B_TEMP_03 | 40.1 | CRITICAL
2026-09-22 05:09:28 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-09-22 05:09:28 | WARD_B_TEMP_05 | 35.7 | NORMAL
2026-09-22 05:09:29 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-09-22 05:09:29 | WARD_B_TEMP_02 | 36.1 | NORMAL
2026-09-22 05:09:29 | WARD_B_TEMP_03 | 40.1 | CRITICAL
2026-09-22 05:09:29 | WARD_B_TEMP_04 | 38.4 | CRITICAL
2026-09-22 05:09:29 | WARD_B_TEMP_05 | 35.5 | NORMAL
2026-09-22 05:09:30 | WARD_B_TEMP_01 | 35.8 | NORMAL
2026-09-22 05:09:30 | WARD_B_TEMP_02 | 37.8 | WARNING
2026-09-22 05:09:30 | WARD_B_TEMP_03 | 39.7 | CRITICAL
2026-09-22 05:09:30 | WARD_B_TEMP_04 | 38.7 | CRITICAL
2026-09-22 05:09:30 | WARD_B_TEMP_05 | 35.3 | CRITICAL
2026-09-22 05:09:31 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-09-22 05:09:31 | WARD_B_TEMP_02 | 40.3 | CRITICAL
2026-09-22 05:09:31 | WARD_B_TEMP_03 | 36.7 | NORMAL
2026-09-22 05:09:31 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-09-22 05:09:31 | WARD_B_TEMP_05 | 36.8 | NORMAL
2026-09-22 05:09:32 | WARD_B_TEMP_01 | 34.7 | CRITICAL
2026-09-22 05:09:32 | WARD_B_TEMP_02 | 37.5 | WARNING
2026-09-22 05:09:32 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-09-22 05:09:32 | WARD_B_TEMP_04 | 40.4 | CRITICAL
2026-09-22 05:09:32 | WARD_B_TEMP_05 | 37.7 | WARNING
2026-09-22 05:09:33 | WARD_B_TEMP_01 | 40.3 | CRITICAL
2026-09-22 05:09:33 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-09-22 05:09:33 | WARD_B_TEMP_03 | 35.8 | NORMAL
2026-09-22 05:09:33 | WARD_B_TEMP_04 | 39.8 | CRITICAL
2026-09-22 05:09:33 | WARD_B_TEMP_05 | 38.7 | CRITICAL
2026-09-22 05:09:34 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-09-22 05:09:34 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-09-22 05:09:34 | WARD_B_TEMP_03 | 35.2 | CRITICAL
2026-09-22 05:09:34 | WARD_B_TEMP_04 | 37.4 | NORMAL
2026-09-22 05:09:34 | WARD_B_TEMP_05 | 37.5 | WARNING
2026-09-22 05:09:35 | WARD_B_TEMP_01 | 40.4 | CRITICAL
2026-09-22 05:09:35 | WARD_B_TEMP_02 | 37.4 | NORMAL
2026-09-22 05:09:35 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-09-22 05:09:35 | WARD_B_TEMP_04 | 39.0 | CRITICAL
2026-09-22 05:09:35 | WARD_B_TEMP_05 | 39.3 | CRITICAL
2026-09-22 05:09:36 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-09-22 05:09:36 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-09-22 05:09:36 | WARD_B_TEMP_03 | 38.2 | CRITICAL
2026-09-22 05:09:36 | WARD_B_TEMP_04 | 39.5 | CRITICAL
2026-09-22 05:09:36 | WARD_B_TEMP_05 | 38.0 | WARNING
2026-09-22 05:09:37 | WARD_B_TEMP_01 | 35.5 | NORMAL
2026-09-22 05:09:37 | WARD_B_TEMP_02 | 35.5 | NORMAL
2026-09-22 05:09:37 | WARD_B_TEMP_03 | 39.8 | CRITICAL
2026-09-22 05:09:37 | WARD_B_TEMP_04 | 37.9 | WARNING
2026-09-22 05:09:37 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-09-22 05:09:38 | WARD_B_TEMP_01 | 35.4 | CRITICAL
2026-09-22 05:09:38 | WARD_B_TEMP_02 | 37.9 | WARNING
2026-09-22 05:09:38 | WARD_B_TEMP_03 | 35.3 | CRITICAL
2026-09-22 05:09:38 | WARD_B_TEMP_04 | 35.5 | NORMAL
2026-09-22 05:09:38 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-09-22 05:09:39 | WARD_B_TEMP_01 | 39.3 | CRITICAL
2026-09-22 05:09:39 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-09-22 05:09:39 | WARD_B_TEMP_03 | 38.7 | CRITICAL
2026-09-22 05:09:39 | WARD_B_TEMP_04 | 35.2 | CRITICAL
2026-09-22 05:09:39 | WARD_B_TEMP_05 | 35.4 | CRITICAL
2026-09-22 05:09:40 | WARD_B_TEMP_01 | 39.7 | CRITICAL
2026-09-22 05:09:40 | WARD_B_TEMP_02 | 35.2 | CRITICAL
2026-09-22 05:09:40 | WARD_B_TEMP_03 | 35.2 | CRITICAL
2026-09-22 05:09:40 | WARD_B_TEMP_04 | 38.6 | CRITICAL
2026-09-22 05:09:40 | WARD_B_TEMP_05 | 38.6 | CRITICAL
2026-09-22 05:09:41 | WARD_B_TEMP_01 | 39.7 | CRITICAL
2026-09-22 05:09:41 | WARD_B_TEMP_02 | 40.2 | CRITICAL
2026-09-22 05:09:41 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-09-22 05:09:41 | WARD_B_TEMP_04 | 37.2 | NORMAL
2026-09-22 05:09:41 | WARD_B_TEMP_05 | 35.7 | NORMAL
2026-09-22 05:09:42 | WARD_B_TEMP_01 | 40.5 | CRITICAL
2026-09-22 05:09:42 | WARD_B_TEMP_02 | 36.1 | NORMAL
2026-09-22 05:09:42 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-09-22 05:09:42 | WARD_B_TEMP_04 | 38.3 | CRITICAL
2026-09-22 05:09:42 | WARD_B_TEMP_05 | 39.2 | CRITICAL
2026-09-22 05:09:43 | WARD_B_TEMP_01 | 38.6 | CRITICAL
2026-09-22 05:09:43 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-09-22 05:09:43 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-09-22 05:09:43 | WARD_B_TEMP_04 | 38.2 | CRITICAL
2026-09-22 05:09:43 | WARD_B_TEMP_05 | 37.7 | WARNING
2026-09-22 05:09:44 | WARD_B_TEMP_01 | 36.6 | NORMAL
2026-09-22 05:09:44 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-09-22 05:09:44 | WARD_B_TEMP_03 | 35.3 | CRITICAL
2026-09-22 05:09:44 | WARD_B_TEMP_04 | 36.2 | NORMAL
2026-09-22 05:09:44 | WARD_B_TEMP_05 | 38.4 | CRITICAL
2026-09-22 05:09:45 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-09-22 05:09:45 | WARD_B_TEMP_02 | 40.1 | CRITICAL
2026-09-22 05:09:45 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-09-22 05:09:45 | WARD_B_TEMP_04 | 39.1 | CRITICAL
2026-09-22 05:09:45 | WARD_B_TEMP_05 | 38.9 | CRITICAL
2026-09-22 05:09:46 | WARD_B_TEMP_01 | 37.0 | NORMAL
2026-09-22 05:09:46 | WARD_B_TEMP_02 | 37.5 | WARNING
2026-09-22 05:09:46 | WARD_B_TEMP_03 | 38.8 | CRITICAL
2026-09-22 05:09:46 | WARD_B_TEMP_04 | 36.0 | NORMAL
2026-09-22 05:09:46 | WARD_B_TEMP_05 | 35.0 | CRITICAL
2026-09-22 05:09:47 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-09-22 05:09:47 | WARD_B_TEMP_02 | 38.6 | CRITICAL
2026-09-22 05:09:47 | WARD_B_TEMP_03 | 35.6 | NORMAL
2026-09-22 05:09:47 | WARD_B_TEMP_04 | 38.1 | CRITICAL
2026-09-22 05:09:47 | WARD_B_TEMP_05 | 38.6 | CRITICAL
2026-09-22 05:09:48 | WARD_B_TEMP_01 | 36.0 | NORMAL
2026-09-22 05:09:48 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-09-22 05:09:48 | WARD_B_TEMP_03 | 36.5 | NORMAL
2026-09-22 05:09:48 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-09-22 05:09:48 | WARD_B_TEMP_05 | 38.6 | CRITICAL
2026-09-22 05:09:49 | WARD_B_TEMP_01 | 38.1 | CRITICAL
2026-09-22 05:09:49 | WARD_B_TEMP_02 | 39.3 | CRITICAL
2026-09-22 05:09:49 | WARD_B_TEMP_03 | 37.6 | WARNING
2026-09-22 05:09:49 | WARD_B_TEMP_04 | 39.4 | CRITICAL
2026-09-22 05:09:49 | WARD_B_TEMP_05 | 36.2 | NORMAL
2026-09-22 05:09:50 | WARD_B_TEMP_01 | 39.5 | CRITICAL
2026-09-22 05:09:50 | WARD_B_TEMP_02 | 36.9 | NORMAL
2026-09-22 05:09:50 | WARD_B_TEMP_03 | 37.8 | WARNING
2026-09-22 05:09:50 | WARD_B_TEMP_04 | 40.5 | CRITICAL
2026-09-22 05:09:50 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-09-22 05:09:51 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-09-22 05:09:51 | WARD_B_TEMP_02 | 36.0 | NORMAL
2026-09-22 05:09:51 | WARD_B_TEMP_03 | 38.2 | CRITICAL
2026-09-22 05:09:51 | WARD_B_TEMP_04 | 37.9 | WARNING
2026-09-22 05:09:51 | WARD_B_TEMP_05 | 36.2 | NORMAL
2026-09-22 05:09:52 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-09-22 05:09:52 | WARD_B_TEMP_02 | 39.1 | CRITICAL
2026-09-22 05:09:52 | WARD_B_TEMP_03 | 35.9 | NORMAL
2026-09-22 05:09:52 | WARD_B_TEMP_04 | 37.7 | WARNING
2026-09-22 05:09:52 | WARD_B_TEMP_05 | 40.1 | CRITICAL
2026-09-22 05:09:53 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-09-22 05:09:53 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-09-22 05:09:53 | WARD_B_TEMP_03 | 38.2 | CRITICAL
2026-09-22 05:09:53 | WARD_B_TEMP_04 | 35.2 | CRITICAL
2026-09-22 05:09:53 | WARD_B_TEMP_05 | 36.5 | NORMAL
2026-09-22 05:09:54 | WARD_B_TEMP_01 | 39.0 | CRITICAL
2026-09-22 05:09:54 | WARD_B_TEMP_02 | 37.7 | WARNING
2026-09-22 05:09:54 | WARD_B_TEMP_03 | 39.1 | CRITICAL
2026-09-22 05:09:54 | WARD_B_TEMP_04 | 40.3 | CRITICAL
2026-09-22 05:09:54 | WARD_B_TEMP_05 | 37.7 | WARNING
2026-09-22 05:09:55 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-09-22 05:09:55 | WARD_B_TEMP_02 | 36.3 | NORMAL
2026-09-22 05:09:55 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-09-22 05:09:55 | WARD_B_TEMP_04 | 40.2 | CRITICAL
2026-09-22 05:09:55 | WARD_B_TEMP_05 | 35.4 | CRITICAL
2026-09-22 05:09:56 | WARD_B_TEMP_01 | 39.1 | CRITICAL
2026-09-22 05:09:56 | WARD_B_TEMP_02 | 36.1 | NORMAL
2026-09-22 05:09:56 | WARD_B_TEMP_03 | 35.3 | CRITICAL
2026-09-22 05:09:56 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-09-22 05:09:56 | WARD_B_TEMP_05 | 36.6 | NORMAL
2026-09-22 05:09:57 | WARD_B_TEMP_01 | 40.2 | CRITICAL
2026-09-22 05:09:57 | WARD_B_TEMP_02 | 38.8 | CRITICAL
2026-09-22 05:09:57 | WARD_B_TEMP_03 | 37.1 | NORMAL
2026-09-22 05:09:57 | WARD_B_TEMP_04 | 38.7 | CRITICAL
2026-09-22 05:09:57 | WARD_B_TEMP_05 | 39.4 | CRITICAL
2026-09-22 05:09:58 | WARD_B_TEMP_01 | 39.5 | CRITICAL
2026-09-22 05:09:58 | WARD_B_TEMP_02 | 34.9 | CRITICAL
2026-09-22 05:09:58 | WARD_B_TEMP_03 | 39.0 | CRITICAL
2026-09-22 05:09:58 | WARD_B_TEMP_04 | 36.5 | NORMAL
2026-09-22 05:09:58 | WARD_B_TEMP_05 | 39.7 | CRITICAL
2026-09-22 05:09:59 | WARD_B_TEMP_01 | 37.5 | WARNING
2026-09-22 05:09:59 | WARD_B_TEMP_02 | 37.8 | WARNING
2026-09-22 05:09:59 | WARD_B_TEMP_03 | 36.8 | NORMAL
2026-09-22 05:09:59 | WARD_B_TEMP_04 | 37.7 | WARNING
2026-09-22 05:09:59 | WARD_B_TEMP_05 | 38.2 | CRITICAL
2026-09-22 05:10:00 | WARD_B_TEMP_01 | 38.2 | CRITICAL
2026-09-22 05:10:00 | WARD_B_TEMP_02 | 35.7 | NORMAL
2026-09-22 05:10:00 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-09-22 05:10:00 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-09-22 05:10:00 | WARD_B_TEMP_05 | 37.5 | WARNING
2026-09-22 05:10:01 | WARD_B_TEMP_01 | 35.2 | CRITICAL
2026-09-22 05:10:01 | WARD_B_TEMP_02 | 35.6 | NORMAL
2026-09-22 05:10:01 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-09-22 05:10:01 | WARD_B_TEMP_04 | 38.2 | CRITICAL
2026-09-22 05:10:01 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-09-22 05:10:02 | WARD_B_TEMP_01 | 39.7 | CRITICAL
2026-09-22 05:10:02 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-09-22 05:10:02 | WARD_B_TEMP_03 | 35.4 | CRITICAL
2026-09-22 05:10:02 | WARD_B_TEMP_04 | 35.7 | NORMAL
2026-09-22 05:10:02 | WARD_B_TEMP_05 | 35.6 | NORMAL
2026-09-22 05:10:03 | WARD_B_TEMP_01 | 34.9 | CRITICAL
2026-09-22 05:10:03 | WARD_B_TEMP_02 | 35.4 | CRITICAL
2026-09-22 05:10:03 | WARD_B_TEMP_03 | 34.5 | CRITICAL
2026-09-22 05:10:03 | WARD_B_TEMP_04 | 35.6 | NORMAL
2026-09-22 05:10:03 | WARD_B_TEMP_05 | 40.1 | CRITICAL
2026-09-22 05:10:04 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-09-22 05:10:04 | WARD_B_TEMP_02 | 36.0 | NORMAL
2026-09-22 05:10:04 | WARD_B_TEMP_03 | 39.0 | CRITICAL
2026-09-22 05:10:04 | WARD_B_TEMP_04 | 37.9 | WARNING
2026-09-22 05:10:04 | WARD_B_TEMP_05 | 38.9 | CRITICAL
2026-09-22 05:10:05 | WARD_B_TEMP_01 | 36.3 | NORMAL
2026-09-22 05:10:05 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-09-22 05:10:05 | WARD_B_TEMP_03 | 37.7 | WARNING
2026-09-22 05:10:05 | WARD_B_TEMP_04 | 38.8 | CRITICAL
2026-09-22 05:10:05 | WARD_B_TEMP_05 | 37.3 | NORMAL
2026-09-22 05:10:06 | WARD_B_TEMP_01 | 38.9 | CRITICAL
2026-09-22 05:10:06 | WARD_B_TEMP_02 | 37.9 | WARNING
2026-09-22 05:10:06 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-09-22 05:10:06 | WARD_B_TEMP_04 | 36.4 | NORMAL
2026-09-22 05:10:06 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-09-22 05:10:07 | WARD_B_TEMP_01 | 35.1 | CRITICAL
2026-09-22 05:10:07 | WARD_B_TEMP_02 | 37.2 | NORMAL
2026-09-22 05:10:07 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-09-22 05:10:07 | WARD_B_TEMP_04 | 38.1 | CRITICAL
2026-09-22 05:10:07 | WARD_B_TEMP_05 | 36.0 | NORMAL
2026-09-22 05:10:08 | WARD_B_TEMP_01 | 35.5 | NORMAL
2026-09-22 05:10:08 | WARD_B_TEMP_02 | 34.7 | CRITICAL
2026-09-22 05:10:08 | WARD_B_TEMP_03 | 39.1 | CRITICAL
2026-09-22 05:10:08 | WARD_B_TEMP_04 | 36.0 | NORMAL
2026-09-22 05:10:08 | WARD_B_TEMP_05 | 37.7 | WARNING
2026-09-22 05:10:09 | WARD_B_TEMP_01 | 35.4 | CRITICAL
2026-09-22 05:10:09 | WARD_B_TEMP_02 | 35.3 | CRITICAL
2026-09-22 05:10:09 | WARD_B_TEMP_03 | 34.8 | CRITICAL
2026-09-22 05:10:09 | WARD_B_TEMP_04 | 36.8 | NORMAL
2026-09-22 05:10:09 | WARD_B_TEMP_05 | 34.7 | CRITICAL
2026-09-22 05:10:10 | WARD_B_TEMP_01 | 36.6 | NORMAL
2026-09-22 05:10:10 | WARD_B_TEMP_02 | 34.9 | CRITICAL
2026-09-22 05:10:10 | WARD_B_TEMP_03 | 35.2 | CRITICAL
2026-09-22 05:10:10 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-09-22 05:10:10 | WARD_B_TEMP_05 | 36.6 | NORMAL
2026-09-22 05:10:11 | WARD_B_TEMP_01 | 37.7 | WARNING
2026-09-22 05:10:11 | WARD_B_TEMP_02 | 38.3 | CRITICAL
2026-09-22 05:10:11 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-09-22 05:10:11 | WARD_B_TEMP_04 | 39.1 | CRITICAL
2026-09-22 05:10:11 | WARD_B_TEMP_05 | 39.8 | CRITICAL
2026-09-22 05:10:12 | WARD_B_TEMP_01 | 36.9 | NORMAL
2026-09-22 05:10:12 | WARD_B_TEMP_02 | 36.6 | NORMAL
2026-09-22 05:10:12 | WARD_B_TEMP_03 | 35.4 | CRITICAL
2026-09-22 05:10:12 | WARD_B_TEMP_04 | 40.4 | CRITICAL
2026-09-22 05:10:12 | WARD_B_TEMP_05 | 37.2 | NORMAL
2026-09-22 05:10:13 | WARD_B_TEMP_01 | 36.0 | NORMAL
2026-09-22 05:10:13 | WARD_B_TEMP_02 | 36.1 | NORMAL
2026-09-22 05:10:13 | WARD_B_TEMP_03 | 36.2 | NORMAL
2026-09-22 05:10:13 | WARD_B_TEMP_04 | 40.1 | CRITICAL
2026-09-22 05:10:13 | WARD_B_TEMP_05 | 35.5 | NORMAL
2026-09-22 05:10:14 | WARD_B_TEMP_01 | 34.8 | CRITICAL
2026-09-22 05:10:14 | WARD_B_TEMP_02 | 36.8 | NORMAL
2026-09-22 05:10:14 | WARD_B_TEMP_03 | 37.0 | NORMAL
2026-09-22 05:10:14 | WARD_B_TEMP_04 | 36.1 | NORMAL
2026-09-22 05:10:14 | WARD_B_TEMP_05 | 39.1 | CRITICAL
2026-09-22 05:10:15 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-09-22 05:10:15 | WARD_B_TEMP_02 | 35.6 | NORMAL
2026-09-22 05:10:15 | WARD_B_TEMP_03 | 39.7 | CRITICAL
2026-09-22 05:10:15 | WARD_B_TEMP_04 | 36.9 | NORMAL
2026-09-22 05:10:15 | WARD_B_TEMP_05 | 37.5 | WARNING
2026-09-22 05:10:16 | WARD_B_TEMP_01 | 36.4 | NORMAL
2026-09-22 05:10:16 | WARD_B_TEMP_02 | 34.6 | CRITICAL
2026-09-22 05:10:16 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-09-22 05:10:16 | WARD_B_TEMP_04 | 38.5 | CRITICAL
2026-09-22 05:10:16 | WARD_B_TEMP_05 | 40.5 | CRITICAL
2026-09-22 05:10:17 | WARD_B_TEMP_01 | 37.6 | WARNING
2026-09-22 05:10:17 | WARD_B_TEMP_02 | 36.9 | NORMAL
2026-09-22 05:10:17 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-09-22 05:10:17 | WARD_B_TEMP_04 | 35.6 | NORMAL
2026-09-22 05:10:17 | WARD_B_TEMP_05 | 34.7 | CRITICAL
2026-09-22 05:10:18 | WARD_B_TEMP_01 | 38.9 | CRITICAL
2026-09-22 05:10:18 | WARD_B_TEMP_02 | 39.4 | CRITICAL
2026-09-22 05:10:18 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-09-22 05:10:18 | WARD_B_TEMP_04 | 36.2 | NORMAL
2026-09-22 05:10:18 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-09-22 05:10:19 | WARD_B_TEMP_01 | 38.6 | CRITICAL
2026-09-22 05:10:19 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-09-22 05:10:19 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-09-22 05:10:19 | WARD_B_TEMP_04 | 36.9 | NORMAL
2026-09-22 05:10:19 | WARD_B_TEMP_05 | 37.2 | NORMAL
2026-09-22 05:10:20 | WARD_B_TEMP_01 | 37.8 | WARNING
2026-09-22 05:10:20 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-09-22 05:10:20 | WARD_B_TEMP_03 | 37.5 | WARNING
2026-09-22 05:10:20 | WARD_B_TEMP_04 | 40.4 | CRITICAL
2026-09-22 05:10:20 | WARD_B_TEMP_05 | 35.8 | NORMAL
2026-09-22 05:10:21 | WARD_B_TEMP_01 | 40.2 | CRITICAL
2026-09-22 05:10:21 | WARD_B_TEMP_02 | 38.6 | CRITICAL
2026-09-22 05:10:21 | WARD_B_TEMP_03 | 35.3 | CRITICAL
2026-09-22 05:10:21 | WARD_B_TEMP_04 | 34.5 | CRITICAL
2026-09-22 05:10:21 | WARD_B_TEMP_05 | 37.8 | WARNING
2026-09-22 05:10:22 | WARD_B_TEMP_01 | 37.0 | NORMAL
2026-09-22 05:10:22 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-09-22 05:10:22 | WARD_B_TEMP_03 | 37.6 | WARNING
2026-09-22 05:10:22 | WARD_B_TEMP_04 | 39.3 | CRITICAL
2026-09-22 05:10:22 | WARD_B_TEMP_05 | 39.7 | CRITICAL
2026-09-22 05:10:23 | WARD_B_TEMP_01 | 34.9 | CRITICAL
2026-09-22 05:10:23 | WARD_B_TEMP_02 | 40.2 | CRITICAL
2026-09-22 05:10:23 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-09-22 05:10:23 | WARD_B_TEMP_04 | 39.9 | CRITICAL
2026-09-22 05:10:23 | WARD_B_TEMP_05 | 36.4 | NORMAL
2026-09-22 05:10:24 | WARD_B_TEMP_01 | 35.0 | CRITICAL
2026-09-22 05:10:24 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-09-22 05:10:24 | WARD_B_TEMP_03 | 35.6 | NORMAL
2026-09-22 05:10:24 | WARD_B_TEMP_04 | 40.4 | CRITICAL
2026-09-22 05:10:24 | WARD_B_TEMP_05 | 34.8 | CRITICAL
2026-09-22 05:10:25 | WARD_B_TEMP_01 | 37.9 | WARNING
2026-09-22 05:10:25 | WARD_B_TEMP_02 | 35.0 | CRITICAL
2026-09-22 05:10:25 | WARD_B_TEMP_03 | 37.5 | WARNING
2026-09-22 05:10:25 | WARD_B_TEMP_04 | 34.6 | CRITICAL
2026-09-22 05:10:25 | WARD_B_TEMP_05 | 37.6 | WARNING
2026-09-22 05:10:26 | WARD_B_TEMP_01 | 37.5 | WARNING
2026-09-22 05:10:26 | WARD_B_TEMP_02 | 37.0 | NORMAL
2026-09-22 05:10:26 | WARD_B_TEMP_03 | 37.4 | NORMAL
2026-09-22 05:10:26 | WARD_B_TEMP_04 | 37.2 | NORMAL
2026-09-22 05:10:26 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-09-22 05:10:27 | WARD_B_TEMP_01 | 39.0 | CRITICAL
2026-09-22 05:10:27 | WARD_B_TEMP_02 | 35.4 | CRITICAL
2026-09-22 05:10:27 | WARD_B_TEMP_03 | 35.7 | NORMAL
2026-09-22 05:10:27 | WARD_B_TEMP_04 | 34.9 | CRITICAL
2026-09-22 05:10:27 | WARD_B_TEMP_05 | 38.9 | CRITICAL
2026-09-22 05:10:28 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-09-22 05:10:28 | WARD_B_TEMP_02 | 35.2 | CRITICAL
2026-09-22 05:10:28 | WARD_B_TEMP_03 | 36.2 | NORMAL
2026-09-22 05:10:28 | WARD_B_TEMP_04 | 37.6 | WARNING
2026-09-22 05:10:28 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-09-22 05:10:29 | WARD_B_TEMP_01 | 35.8 | NORMAL
2026-09-22 05:10:29 | WARD_B_TEMP_02 | 38.9 | CRITICAL
2026-09-22 05:10:29 | WARD_B_TEMP_03 | 35.8 | NORMAL
2026-09-22 05:10:29 | WARD_B_TEMP_04 | 38.0 | WARNING
2026-09-22 05:10:29 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-09-22 05:10:30 | WARD_B_TEMP_01 | 37.6 | WARNING
2026-09-22 05:10:30 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-09-22 05:10:30 | WARD_B_TEMP_03 | 38.6 | CRITICAL
2026-09-22 05:10:30 | WARD_B_TEMP_04 | 34.7 | CRITICAL
2026-09-22 05:10:30 | WARD_B_TEMP_05 | 36.0 | NORMAL
2026-09-22 05:10:31 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-09-22 05:10:31 | WARD_B_TEMP_02 | 35.4 | CRITICAL
2026-09-22 05:10:31 | WARD_B_TEMP_03 | 39.8 | CRITICAL
2026-09-22 05:10:31 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-09-22 05:10:31 | WARD_B_TEMP_05 | 35.3 | CRITICAL
2026-09-22 05:10:32 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-09-22 05:10:32 | WARD_B_TEMP_02 | 35.4 | CRITICAL
2026-09-22 05:10:32 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-09-22 05:10:32 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-09-22 05:10:32 | WARD_B_TEMP_05 | 37.5 | WARNING
2026-09-22 05:10:33 | WARD_B_TEMP_01 | 35.2 | CRITICAL
2026-09-22 05:10:33 | WARD_B_TEMP_02 | 34.7 | CRITICAL
2026-09-22 05:10:33 | WARD_B_TEMP_03 | 38.3 | CRITICAL
2026-09-22 05:10:33 | WARD_B_TEMP_04 | 34.6 | CRITICAL
2026-09-22 05:10:33 | WARD_B_TEMP_05 | 35.3 | CRITICAL
2026-09-22 05:10:34 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-09-22 05:10:34 | WARD_B_TEMP_02 | 40.5 | CRITICAL
2026-09-22 05:10:34 | WARD_B_TEMP_03 | 39.1 | CRITICAL
2026-09-22 05:10:34 | WARD_B_TEMP_04 | 40.3 | CRITICAL
2026-09-22 05:10:34 | WARD_B_TEMP_05 | 34.5 | CRITICAL
2026-09-22 05:10:35 | WARD_B_TEMP_01 | 39.1 | CRITICAL
2026-09-22 05:10:35 | WARD_B_TEMP_02 | 38.8 | CRITICAL
